#{"t_start": 1768230433.6103673, "env_id": "None"}
r,l,t
-1.875,2,99.888583
-1.875,2,99.894083
-1.875,2,99.900583
-1.875,2,99.905589
-1.875,2,99.91009
-1.875,2,99.915104
-1.875,2,99.921603
-1.875,2,99.926614
-1.875,2,99.931114
-1.875,2,99.935622
-1.875,2,99.943122
-1.875,2,99.947633
-1.875,2,99.953146
-1.875,2,99.957652
-1.875,2,99.964669
-1.875,2,99.969669
-2.875,3,99.976686
-1.875,2,99.981686
-1.875,2,99.989186
-1.875,2,99.994186
-1.875,2,99.999189
-1.875,2,100.003697
-1.875,2,100.0107
-1.875,2,100.015217
-1.875,2,100.020217
-1.875,2,100.024728
-1.875,2,100.031728
-1.875,2,100.036735
-1.875,2,100.041235
-1.875,2,100.045739
-1.875,2,100.052742
-1.875,2,100.057749
-1.875,2,100.061749
-1.875,2,100.06726
-1.875,2,100.073271
-1.875,2,100.078269
-1.875,2,100.082768
-1.875,2,100.087278
-1.875,2,100.094781
-1.875,2,100.099781
-1.875,2,100.10379
-1.875,2,100.108793
-1.875,2,100.115813
-3.75,4,100.123821
-1.875,2,100.128824
-1.875,2,100.133832
-1.875,2,100.140833
-1.875,2,100.145341
-1.875,2,100.15084
-1.875,2,100.15535
-1.875,2,100.16336
-1.875,2,100.167864
-1.875,2,100.171864
-1.875,2,100.176874
-1.875,2,100.183882
-1.875,2,100.188882
-1.875,2,100.192881
-1.875,2,100.197886
-1.875,2,100.204898
-1.875,2,100.209898
-1.875,2,100.214398
-1.875,2,100.219402
-3.75,4,100.232914
-1.875,2,100.237423
-1.875,2,100.241923
-1.875,2,100.24744
-1.875,2,100.255439
-1.875,2,100.260443
-2.75,3,100.267453
-2.5,8,100.285476
-1.875,2,100.292475
-1.875,2,100.296979
-2.5,8,100.318001
-1.875,2,100.323001
-1.875,2,100.330006
-1.875,2,100.336015
-1.875,2,100.341515
-1.875,2,100.346539
-1.875,2,100.353544
-1.875,2,100.358548
-1.875,2,100.363048
-1.875,2,100.367549
-1.875,2,100.374563
-1.875,2,100.379563
-1.875,2,100.384575
-1.875,2,100.389074
-1.875,2,100.395585
-1.875,2,100.400085
-2.875,3,100.408101
-1.875,2,100.412601
-1.875,2,100.420105
-1.875,2,100.424594
-1.875,2,100.429115
-1.875,2,100.433614
-2.5,8,100.454134
-1.875,2,100.458637
-1.875,2,100.462967
-1.875,2,100.477563
-1.875,2,100.484074
-1.875,2,100.488577
-1.875,2,100.493087
-1.875,2,100.497591
-1.875,2,100.505102
-1.875,2,100.509609
-1.875,2,100.513618
-1.875,2,100.518622
-1.875,2,100.525122
-1.875,2,100.530622
-1.875,2,100.535623
-1.875,2,100.540622
-1.875,2,100.547139
-1.875,2,100.551642
-1.875,2,100.557152
-1.875,2,100.561657
-1.875,2,100.569169
-1.875,2,100.57418
-4.0,10,100.599693
-1.875,2,100.605704
-1.875,2,100.613213
-1.875,2,100.618716
-1.875,2,100.623223
-1.875,2,100.628729
-1.875,2,100.635736
-1.875,2,100.640235
-1.875,2,100.644845
-1.875,2,100.64985
-1.875,2,100.65685
-1.875,2,100.66135
-1.875,2,100.665854
-1.875,2,100.670355
-1.875,2,100.677368
-1.875,2,100.682876
-1.875,2,100.686883
-1.875,2,100.691383
-1.875,2,100.697891
-1.875,2,100.703391
-1.875,2,100.707394
-1.875,2,100.711894
-1.875,2,100.719905
-2.5,8,100.737923
-1.875,2,100.742928
-1.875,2,100.747439
-1.875,2,100.75544
-1.875,2,100.760939
-1.875,2,100.765952
-1.875,2,100.770452
-1.875,2,100.777474
-1.875,2,100.781473
-1.875,2,100.785986
-1.875,2,100.790486
-2.5,8,100.811492
-1.875,2,100.816506
-1.875,2,100.821006
-1.875,2,100.825516
-1.875,2,100.832518
-1.875,2,100.838026
-1.875,2,100.84253
-1.875,2,100.846543
-1.875,2,100.853555
-1.875,2,100.859067
-1.875,2,100.863568
-1.875,2,100.869566
-1.875,2,100.877569
-1.875,2,100.881569
-1.875,2,100.88658
-1.875,2,100.891583
-1.875,2,100.898593
-1.875,2,100.903093
-1.875,2,100.908093
-2.875,3,100.914593
-1.875,2,100.921097
-1.875,2,100.925608
-3.75,4,100.934438
-1.875,2,100.93895
-1.875,2,100.946458
-1.875,2,100.950958
-1.875,2,100.955961
-1.875,2,100.960962
-1.875,2,100.967961
-2.875,3,100.975464
-1.875,2,100.979968
-1.875,2,100.984483
-1.875,2,100.991486
-1.875,2,100.995998
-1.875,2,101.000498
-1.875,2,101.00501
-1.875,2,101.012011
-1.875,2,101.017511
-1.875,2,101.022522
-1.875,2,101.027032
-1.875,2,101.033548
-1.875,2,101.038049
-1.875,2,101.041551
-1.875,2,101.046575
-1.875,2,101.053092
-1.875,2,101.057594
-1.875,2,101.061594
-1.875,2,101.067603
-1.875,2,101.075104
-2.75,3,101.081607
-1.875,2,101.086118
-1.875,2,101.090618
-1.875,2,101.097898
-1.875,2,101.101899
-1.875,2,101.10741
-1.875,2,101.111411
-1.875,2,101.118421
-1.875,2,101.123928
-1.875,2,101.128431
-1.875,2,101.131932
-1.875,2,101.139441
-1.875,2,101.143941
-1.875,2,101.148453
-1.875,2,101.15346
-1.875,2,101.160464
-1.875,2,101.165976
-1.875,2,101.170977
-2.875,3,101.178976
-1.875,2,101.18648
-1.875,2,101.19148
-1.875,2,101.196496
-1.875,2,101.200996
-1.875,2,101.207507
-1.875,2,101.212007
-1.875,2,101.217011
-1.875,2,101.221512
-1.875,2,101.228527
-1.875,2,101.233036
-1.875,2,101.237542
-1.875,2,101.242544
-1.875,2,101.249056
-1.875,2,101.254067
-1.875,2,101.260071
-1.875,2,101.26557
-1.875,2,101.275581
-2.75,3,101.286581
-1.875,2,101.291585
-1.875,2,101.2971
-1.875,2,101.30361
-1.875,2,101.308224
-1.875,2,101.311756
-1.875,2,101.317273
-1.875,2,101.323785
-1.875,2,101.328789
-1.875,2,101.332796
-1.875,2,101.337807
-1.875,2,101.344316
-1.875,2,101.349323
-2.5,8,101.36884
-1.875,2,101.37334
-1.875,2,101.381345
-1.875,2,101.387843
-1.875,2,101.39435
-1.875,2,101.39985
-1.875,2,101.406868
-1.875,2,101.411368
-1.875,2,101.415868
-1.875,2,101.420871
-1.875,2,101.428383
-1.875,2,101.432886
-1.875,2,101.437393
-1.875,2,101.441894
-1.875,2,101.449409
-1.875,2,101.454922
-1.875,2,101.459923
-1.875,2,101.464434
-1.875,2,101.472941
-1.875,2,101.478945
-2.5,8,101.504966
-1.875,2,101.509967
-1.875,2,101.51697
-1.875,2,101.52147
-1.875,2,101.526483
-1.875,2,101.530982
-1.875,2,101.538578
-1.875,2,101.542578
-1.875,2,101.547089
-1.875,2,101.55159
-1.875,2,101.5586
-1.875,2,101.563109
-1.875,2,101.567612
-2.5,8,101.588154
-1.875,2,101.595151
-1.875,2,101.599651
-1.875,2,101.604151
-2.875,3,101.610155
-1.875,2,101.616664
-1.875,2,101.621663
-1.875,2,101.62617
-1.875,2,101.63067
-1.875,2,101.637681
-1.875,2,101.641685
-1.875,2,101.646709
-1.875,2,101.651201
-1.875,2,101.657713
-1.875,2,101.661711
-1.875,2,101.666224
-1.875,2,101.671234
-1.875,2,101.678235
-1.875,2,101.683235
-1.875,2,101.687733
-1.875,2,101.69174
-1.875,2,101.69925
-1.875,2,101.70425
-1.875,2,101.70875
-1.875,2,101.71375
-1.875,2,101.720254
-1.875,2,101.724764
-1.875,2,101.729767
-1.875,2,101.734278
-1.875,2,101.741282
-2.875,3,101.747798
-2.5,8,101.766834
-1.875,2,101.771331
-1.875,2,101.777844
-1.875,2,101.782343
-1.875,2,101.787343
-1.875,2,101.791847
-1.875,2,101.798363
-1.875,2,101.802863
-1.875,2,101.808363
-1.875,2,101.812863
-1.875,2,101.819866
-2.5,8,101.838336
-1.875,2,101.843345
-1.875,2,101.847854
-1.875,2,101.854363
-1.875,2,101.858363
-1.875,2,101.863372
-1.875,2,101.868376
-1.875,2,101.875385
-1.875,2,101.880399
-1.875,2,101.884911
-1.875,2,101.890911
-1.875,2,101.897916
-1.875,2,101.902432
-1.875,2,101.907442
-1.875,2,101.911945
-1.875,2,101.919449
-1.875,2,101.923965
-1.875,2,101.928468
-2.5,8,101.94651
-1.875,2,101.953514
-1.875,2,101.958021
-1.875,2,101.962522
-1.875,2,101.96753
-1.875,2,101.974539
-2.5,8,101.992547
-1.875,2,101.996555
-1.875,2,102.000556
-1.875,2,102.008069
-1.875,2,102.012568
-1.875,2,102.017568
-1.875,2,102.021571
-1.875,2,102.029083
-1.875,2,102.033094
-3.75,4,102.042604
-1.875,2,102.047115
-1.875,2,102.054126
-3.75,4,102.063625
-1.875,2,102.068629
-1.875,2,102.073647
-1.875,2,102.08015
-1.875,2,102.086164
-1.875,2,102.090164
-1.875,2,102.095175
-1.875,2,102.101675
-1.875,2,102.105686
-1.875,2,102.110202
-1.875,2,102.115707
-1.875,2,102.122207
-1.875,2,102.12671
-1.875,2,102.13121
-1.875,2,102.136221
-1.875,2,102.143246
-1.875,2,102.148257
-1.875,2,102.15276
-1.875,2,102.157767
-1.875,2,102.164767
-1.875,2,102.169275
-1.875,2,102.173787
-1.875,2,102.178295
-1.875,2,102.184807
-3.875,4,102.194325
-1.875,2,102.199325
-1.875,2,102.204337
-1.875,2,102.211343
-2.875,3,102.218189
-1.875,2,102.223188
-1.875,2,102.228689
-1.875,2,102.235704
-1.875,2,102.239617
-1.875,2,102.245217
-1.875,2,102.252728
-1.875,2,102.25957
-1.875,2,102.264247
-2.875,3,102.271253
-1.875,2,102.276265
-1.875,2,102.283264
-1.875,2,102.287769
-1.875,2,102.292772
-1.875,2,102.29728
-1.875,2,102.304291
-1.875,2,102.309291
-1.875,2,102.313299
-1.875,2,102.317803
-1.875,2,102.324314
-1.875,2,102.329314
-1.875,2,102.333815
-1.875,2,102.338315
-1.875,2,102.345327
-1.875,2,102.350333
-1.875,2,102.355348
-1.875,2,102.360352
-1.875,2,102.367363
-1.875,2,102.373363
-1.875,2,102.378863
-1.875,2,102.384374
-1.875,2,102.394384
-1.875,2,102.401384
-1.875,2,102.406391
-1.875,2,102.411391
-1.875,2,102.418398
-2.75,3,102.424398
-1.875,2,102.429397
-1.875,2,102.433897
-2.875,3,102.442909
-1.875,2,102.447916
-1.875,2,102.45242
-1.875,2,102.456928
-1.875,2,102.463448
-1.875,2,102.467951
-1.875,2,102.471952
-1.875,2,102.477451
-1.875,2,102.483954
-1.875,2,102.489338
-1.875,2,102.494475
-1.875,2,102.499475
-1.875,2,102.506487
-1.875,2,102.511486
-2.5,8,102.530509
-1.875,2,102.535509
-1.875,2,102.542509
-1.875,2,102.54752
-1.875,2,102.551522
-1.875,2,102.556534
-1.875,2,102.562537
-1.875,2,102.56755
-1.875,2,102.571549
-1.875,2,102.57606
-1.875,2,102.583067
-1.875,2,102.58907
-2.5,8,102.608095
-1.875,2,102.612599
-1.875,2,102.619606
-1.875,2,102.624115
-1.875,2,102.630615
-1.875,2,102.635116
-1.875,2,102.642115
-1.875,2,102.648116
-1.875,2,102.652622
-1.875,2,102.657634
-1.875,2,102.664647
-1.875,2,102.668746
-1.875,2,102.673858
-1.875,2,102.678862
-1.875,2,102.685862
-1.875,2,102.690866
-1.875,2,102.695377
-1.875,2,102.700377
-1.875,2,102.706892
-1.875,2,102.711393
-1.875,2,102.716405
-1.875,2,102.720904
-1.875,2,102.727415
-1.875,2,102.732419
-1.875,2,102.73693
-1.875,2,102.741429
-1.875,2,102.74893
-2.75,3,102.755929
-2.875,3,102.762437
-1.875,2,102.767947
-1.875,2,102.774963
-1.875,2,102.779463
-1.875,2,102.783973
-1.875,2,102.788977
-1.875,2,102.795987
-1.875,2,102.800487
-1.875,2,102.804998
-1.875,2,102.809497
-1.875,2,102.817012
-1.875,2,102.821512
-3.75,4,102.830025
-1.875,2,102.835037
-1.875,2,102.842042
-1.875,2,102.846542
-1.875,2,102.851542
-1.875,2,102.856042
-1.875,2,102.863052
-1.875,2,102.868055
-1.875,2,102.872563
-2.5,8,102.891081
-1.875,2,102.898091
-1.875,2,102.903099
-1.875,2,102.907607
-1.875,2,102.913122
-1.875,2,102.919626
-1.875,2,102.925135
-1.875,2,102.929634
-1.875,2,102.934146
-1.875,2,102.941647
-1.875,2,102.946151
-1.875,2,102.950663
-1.875,2,102.955174
-1.875,2,102.961674
-1.875,2,102.966685
-1.875,2,102.972686
-1.875,2,102.977185
-1.875,2,102.984202
-1.875,2,102.9887
-1.875,2,102.994215
-2.5,8,103.01273
-1.875,2,103.019237
-1.875,2,103.024747
-1.875,2,103.028749
-1.875,2,103.033255
-1.875,2,103.040257
-1.875,2,103.044765
-1.875,2,103.049276
-1.875,2,103.054275
-1.875,2,103.061274
-3.75,4,103.070284
-2.875,3,103.076793
-1.875,2,103.081794
-1.875,2,103.088304
-1.875,2,103.093311
-1.875,2,103.097813
-1.875,2,103.102814
-1.875,2,103.109314
-1.875,2,103.11433
-2.75,3,103.121331
-1.875,2,103.125341
-1.875,2,103.132344
-1.875,2,103.136851
-1.875,2,103.141852
-1.875,2,103.146352
-1.875,2,103.152862
-1.875,2,103.157866
-1.875,2,103.163365
-1.875,2,103.16737
-1.875,2,103.174885
-1.875,2,103.179387
-1.875,2,103.184398
-1.875,2,103.188903
-1.875,2,103.203526
-1.875,2,103.207526
-1.875,2,103.213043
-1.875,2,103.217542
-1.875,2,103.224044
-1.875,2,103.228549
-1.875,2,103.234062
-1.875,2,103.238565
-1.875,2,103.245579
-1.875,2,103.253593
-1.875,2,103.258099
-1.875,2,103.263117
-1.875,2,103.270119
-1.875,2,103.275123
-1.875,2,103.279628
-1.875,2,103.285139
-1.875,2,103.292653
-1.875,2,103.297165
-1.875,2,103.302666
-1.875,2,103.307163
-1.875,2,103.314664
-1.875,2,103.319668
-1.875,2,103.325178
-1.875,2,103.330178
-1.875,2,103.337688
-1.875,2,103.342688
-1.875,2,103.347688
-1.875,2,103.352691
-2.875,3,103.361702
-1.875,2,103.370716
-1.875,2,103.376215
-1.875,2,103.382721
-1.875,2,103.390731
-1.875,2,103.395743
-1.875,2,103.401747
-1.875,2,103.407778
-1.875,2,103.415281
-1.875,2,103.420285
-1.875,2,103.425303
-2.5,8,103.446329
-1.875,2,103.45384
-1.875,2,103.458339
-1.875,2,103.463362
-1.875,2,103.468866
-1.875,2,103.478866
-1.875,2,103.484894
-1.875,2,103.49139
-2.875,3,103.498905
-1.875,2,103.506909
-1.875,2,103.512412
-1.875,2,103.518413
-1.875,2,103.523916
-1.875,2,103.531419
-1.875,2,103.537429
-1.875,2,103.541956
-1.875,2,103.546968
-1.875,2,103.553484
-2.75,9,103.575019
-1.875,2,103.580019
-1.875,2,103.587031
-1.875,2,103.595042
-1.875,2,103.600042
-1.875,2,103.605042
-1.875,2,103.610046
-1.875,2,103.617559
-1.875,2,103.622568
-1.875,2,103.627075
-1.875,2,103.631576
-1.875,2,103.639091
-1.875,2,103.644101
-1.875,2,103.64961
-1.875,2,103.655121
-1.875,2,103.661624
-1.875,2,103.667135
-1.875,2,103.671635
-1.875,2,103.677649
-1.875,2,103.68517
-3.75,4,103.695167
-1.875,2,103.699666
-1.875,2,103.704673
-1.875,2,103.711676
-1.875,2,103.71719
-2.75,3,103.724705
-1.875,2,103.729704
-1.875,2,103.737222
-1.875,2,103.741724
-1.875,2,103.747226
-1.875,2,103.752242
-1.875,2,103.759738
-1.875,2,103.765252
-1.875,2,103.770252
-1.875,2,103.775763
-1.875,2,103.783772
-1.875,2,103.788776
-1.875,2,103.794786
-1.875,2,103.799282
-1.875,2,103.806802
-1.875,2,103.811802
-1.875,2,103.816802
-1.875,2,103.82181
-1.875,2,103.82881
-1.875,2,103.832809
-1.875,2,103.837819
-1.875,2,103.842333
-1.875,2,103.849842
-1.875,2,103.854842
-1.875,2,103.859846
-1.875,2,103.864857
-1.875,2,103.87236
-3.25,4,103.882371
-1.875,2,103.887379
-1.875,2,103.894392
-1.875,2,103.901392
-1.875,2,103.907405
-1.875,2,103.914226
-1.875,2,103.919726
-1.875,2,103.926725
-1.875,2,103.932734
-1.875,2,103.937741
-1.875,2,103.942242
-1.875,2,103.949263
-1.875,2,103.954272
-1.875,2,103.958772
-1.875,2,103.963272
-1.875,2,103.969775
-1.875,2,103.974785
-1.875,2,103.979285
-1.875,2,103.984299
-1.875,2,103.991302
-1.875,2,103.997314
-1.875,2,104.001315
-1.875,2,104.006325
-1.875,2,104.013328
-1.875,2,104.018328
-1.875,2,104.023329
-1.875,2,104.027829
-1.875,2,104.034349
-1.875,2,104.039349
-1.875,2,104.043359
-1.875,2,104.047883
-1.875,2,104.054891
-1.875,2,104.059891
-1.875,2,104.064397
-1.875,2,104.068898
-1.875,2,104.075915
-2.5,8,104.094936
-1.875,2,104.099936
-1.875,2,104.104949
-1.875,2,104.111449
-1.875,2,104.116461
-1.875,2,104.121466
-1.875,2,104.125975
-1.875,2,104.133475
-1.875,2,104.137476
-1.875,2,104.142482
-1.875,2,104.14699
-1.875,2,104.153504
-1.875,2,104.158008
-1.875,2,104.162537
-1.875,2,104.166543
-1.875,2,104.174051
-1.875,2,104.17805
-1.875,2,104.183049
-1.875,2,104.187549
-2.75,3,104.197563
-1.875,2,104.201563
-1.875,2,104.206074
-1.875,2,104.211074
-1.875,2,104.218085
-1.875,2,104.222593
-2.75,3,104.229603
-3.75,4,104.238603
-1.875,2,104.246104
-1.875,2,104.251116
-1.875,2,104.255615
-1.875,2,104.260115
-1.875,2,104.267123
-1.875,2,104.271623
-1.875,2,104.276136
-1.875,2,104.280635
-1.875,2,104.287636
-1.875,2,104.291635
-1.875,2,104.296645
-1.875,2,104.301649
-1.875,2,104.309159
-1.875,2,104.314171
-1.875,2,104.318671
-1.875,2,104.323179
-1.875,2,104.330182
-1.875,2,104.335695
-1.875,2,104.340195
-1.875,2,104.345707
-1.875,2,104.352708
-1.875,2,104.357208
-1.875,2,104.361718
-1.875,2,104.36673
-1.875,2,104.37423
-1.875,2,104.379731
-1.875,2,104.385237
-1.875,2,104.389737
-1.875,2,104.397237
-1.875,2,104.40174
-1.875,2,104.408267
-1.875,2,104.413275
-1.875,2,104.420279
-1.875,2,104.425279
-1.875,2,104.429783
-1.875,2,104.437295
-1.875,2,104.444821
-1.875,2,104.450329
-1.875,2,104.455841
-1.875,2,104.461343
-1.875,2,104.486376
-1.875,2,104.49639
-1.875,2,104.50139
-1.875,2,104.50539
-1.875,2,104.512394
-1.875,2,104.517401
-1.875,2,104.522406
-1.875,2,104.526913
-1.875,2,104.533919
-1.875,2,104.538422
-1.875,2,104.542448
-1.875,2,104.547454
-1.875,2,104.553968
-1.875,2,104.565142
-1.875,2,104.570641
-1.875,2,104.57514
-1.875,2,104.582647
-1.875,2,104.587154
-1.875,2,104.591661
-1.875,2,104.596161
-1.875,2,104.602666
-1.875,2,104.607178
-1.875,2,104.611678
-2.875,3,104.61819
-1.875,2,104.625204
-1.875,2,104.629704
-1.875,2,104.634704
-1.875,2,104.639206
-1.875,2,104.64572
-1.875,2,104.650727
-1.875,2,104.655737
-1.875,2,104.660241
-1.875,2,104.667749
-1.875,2,104.672749
-1.875,2,104.677253
-1.875,2,104.681254
-1.875,2,104.689765
-1.875,2,104.693765
-1.875,2,104.699269
-1.875,2,104.704278
-1.875,2,104.712795
-1.875,2,104.719298
-1.875,2,104.724814
-1.875,2,104.731315
-1.875,2,104.738828
-1.875,2,104.743837
-1.875,2,104.748346
-1.875,2,104.752366
-1.875,2,104.760877
-1.875,2,104.765388
-1.875,2,104.769888
-1.875,2,104.774905
-1.875,2,104.78241
-1.875,2,104.786917
-1.875,2,104.791418
-1.875,2,104.795918
-1.875,2,104.80292
-1.875,2,104.808919
-1.875,2,104.81395
-1.875,2,104.819954
-1.875,2,104.829466
-1.875,2,104.835481
-1.875,2,104.841482
-1.875,2,104.845996
-2.5,8,104.867504
-1.875,2,104.87251
-1.875,2,104.87802
-1.875,2,104.882528
-1.875,2,104.88954
-1.875,2,104.894039
-1.875,2,104.899538
-1.875,2,104.904039
-1.875,2,104.911542
-1.875,2,104.916555
-1.875,2,104.921555
-1.875,2,104.928065
-1.875,2,104.935078
-1.875,2,104.939577
-1.875,2,104.947077
-1.875,2,104.951083
-1.875,2,104.959101
-3.75,4,104.969108
-3.625,4,104.978624
-1.875,2,104.983632
-1.875,2,104.990636
-1.875,2,104.995648
-1.875,2,104.999651
-1.875,2,105.004651
-2.75,3,105.013651
-1.875,2,105.018153
-1.875,2,105.022653
-1.875,2,105.027654
-1.875,2,105.034664
-1.875,2,105.039667
-1.875,2,105.045177
-1.875,2,105.04968
-1.875,2,105.056695
-1.875,2,105.061198
-1.875,2,105.066022
-1.875,2,105.070709
-1.875,2,105.07721
-1.875,2,105.081221
-1.875,2,105.086239
-1.875,2,105.090238
-1.875,2,105.097781
-2.875,3,105.104281
-1.875,2,105.108782
-1.875,2,105.114296
-1.875,2,105.122304
-1.875,2,105.127311
-1.875,2,105.132311
-1.875,2,105.138314
-1.875,2,105.145314
-1.875,2,105.150314
-1.875,2,105.155325
-1.875,2,105.160328
-1.875,2,105.167337
-1.875,2,105.172338
-1.875,2,105.176838
-1.875,2,105.181338
-1.875,2,105.187849
-3.75,4,105.196858
-2.875,3,105.203866
-1.875,2,105.208871
-1.875,2,105.215887
-1.875,2,105.220386
-1.875,2,105.224896
-1.875,2,105.230896
-1.875,2,105.237399
-1.875,2,105.242396
-1.875,2,105.246896
-1.875,2,105.252944
-1.875,2,105.260322
-1.875,2,105.264895
-1.875,2,105.269894
-1.875,2,105.273894
-1.875,2,105.28595
-1.875,2,105.29095
-1.875,2,105.295473
-1.875,2,105.300972
-1.875,2,105.308483
-1.875,2,105.312983
-1.875,2,105.317483
-1.875,2,105.322489
-1.875,2,105.329496
-1.875,2,105.334011
-1.875,2,105.33901
-1.875,2,105.34351
-1.875,2,105.350521
-1.875,2,105.355019
-1.875,2,105.360025
-1.875,2,105.365019
-1.875,2,105.371522
-1.875,2,105.376532
-1.875,2,105.381532
-1.875,2,105.386044
-1.875,2,105.393051
-1.875,2,105.398051
-1.875,2,105.40255
-1.875,2,105.407551
-1.875,2,105.414062
-1.875,2,105.419062
-1.875,2,105.423571
-1.875,2,105.428578
-1.875,2,105.43509
-3.75,4,105.443596
-1.875,2,105.449099
-2.875,3,105.457132
-1.875,2,105.463632
-1.875,2,105.469132
-1.875,2,105.474134
-1.875,2,105.479137
-1.875,2,105.485653
-1.875,2,105.490653
-1.875,2,105.494665
-1.875,2,105.499668
-3.75,4,105.511176
-1.875,2,105.516675
-1.875,2,105.521176
-1.875,2,105.525676
-1.875,2,105.533188
-1.875,2,105.537691
-1.875,2,105.542212
-1.875,2,105.546719
-1.875,2,105.553236
-1.875,2,105.557739
-1.875,2,105.561243
-1.875,2,105.567255
-1.875,2,105.574255
-1.875,2,105.578758
-1.875,2,105.582766
-1.875,2,105.588269
-1.875,2,105.59527
-1.875,2,105.599773
-2.75,3,105.606783
-1.875,2,105.610785
-1.875,2,105.617802
-1.875,2,105.622315
-1.875,2,105.627322
-1.875,2,105.631323
-1.875,2,105.638338
-1.875,2,105.642845
-1.875,2,105.647848
-1.875,2,105.651355
-1.875,2,105.659366
-1.875,2,105.664377
-1.875,2,105.668877
-1.875,2,105.673385
-1.875,2,105.679888
-1.875,2,105.685888
-1.875,2,105.690392
-1.875,2,105.694404
-1.875,2,105.701905
-1.875,2,105.706404
-1.875,2,105.710909
-1.875,2,105.714919
-1.875,2,105.722425
-1.875,2,105.727931
-1.875,2,105.73244
-1.875,2,105.737947
-1.875,2,105.745459
-1.875,2,105.750463
-2.875,3,105.757478
-1.875,2,105.761482
-1.875,2,105.768992
-1.875,2,105.77365
-3.75,4,105.782649
-1.875,2,105.787657
-1.875,2,105.795159
-1.875,2,105.799657
-1.875,2,105.803665
-1.875,2,105.808668
-1.875,2,105.815681
-1.875,2,105.820184
-1.875,2,105.824694
-1.875,2,105.829695
-1.875,2,105.836709
-1.875,2,105.842216
-1.875,2,105.847726
-1.875,2,105.852744
-1.875,2,105.861246
-1.875,2,105.866259
-1.875,2,105.870758
-1.875,2,105.874771
-1.875,2,105.882275
-1.875,2,105.886783
-1.875,2,105.891283
-1.875,2,105.896795
-2.5,8,105.917845
-1.875,2,105.92835
-2.875,3,105.936867
-1.875,2,105.942372
-1.875,2,105.94838
-1.875,2,105.954906
-1.875,2,105.959407
-1.875,2,105.963915
-1.875,2,105.970898
-1.875,2,105.975426
-1.875,2,105.979926
-1.875,2,105.984926
-1.875,2,105.992429
-1.875,2,105.996938
-1.875,2,106.000439
-1.875,2,106.005449
-1.875,2,106.012453
-1.875,2,106.01846
-1.875,2,106.022973
-1.875,2,106.027472
-1.875,2,106.034972
-1.875,2,106.03998
-1.875,2,106.044497
-1.875,2,106.048497
-1.875,2,106.055515
-1.875,2,106.060015
-1.875,2,106.065027
-1.875,2,106.070027
-1.875,2,106.077037
-1.875,2,106.081541
-1.875,2,106.08656
-1.875,2,106.09307
-1.875,2,106.100573
-1.875,2,106.104584
-1.875,2,106.109584
-1.875,2,106.114595
-1.875,2,106.121599
-1.875,2,106.126106
-1.875,2,106.130607
-1.875,2,106.135607
-1.875,2,106.142614
-1.875,2,106.147121
-1.875,2,106.151631
-1.875,2,106.157645
-1.875,2,106.164656
-1.875,2,106.172159
-1.875,2,106.176667
-1.875,2,106.182167
-1.875,2,106.189666
-1.875,2,106.195667
-1.875,2,106.200167
-1.875,2,106.205676
-1.875,2,106.213183
-1.875,2,106.219248
-1.875,2,106.223343
-1.875,2,106.228879
-1.875,2,106.236888
-1.875,2,106.241889
-1.875,2,106.247391
-1.875,2,106.252895
-1.875,2,106.260395
-1.875,2,106.265395
-1.875,2,106.270399
-1.875,2,106.275412
-1.875,2,106.282415
-1.875,2,106.287425
-1.875,2,106.29243
-1.875,2,106.297437
-1.875,2,106.304937
-2.75,3,106.311939
-1.875,2,106.316941
-1.875,2,106.322445
-1.875,2,106.329453
-1.875,2,106.334463
-1.875,2,106.339463
-1.875,2,106.344471
-1.875,2,106.351972
-1.875,2,106.357975
-1.875,2,106.362475
-1.875,2,106.367974
-1.875,2,106.376979
-1.875,2,106.381479
-1.875,2,106.386496
-1.875,2,106.391495
-1.875,2,106.400004
-1.875,2,106.405508
-1.875,2,106.410509
-1.875,2,106.41551
-1.875,2,106.422515
-1.875,2,106.427522
-1.875,2,106.431523
-1.875,2,106.436534
-1.875,2,106.443543
-1.875,2,106.448047
-1.875,2,106.452583
-1.875,2,106.457094
-2.5,8,106.478097
-1.875,2,106.482599
-1.875,2,106.487607
-1.875,2,106.491607
-1.875,2,106.499119
-1.875,2,106.504131
-1.875,2,106.508631
-1.875,2,106.512632
-1.875,2,106.519633
-1.875,2,106.524145
-1.875,2,106.528645
-1.875,2,106.532652
-1.875,2,106.540655
-1.875,2,106.545165
-1.875,2,106.549665
-1.875,2,106.554164
-1.875,2,106.561174
-1.875,2,106.565695
-1.875,2,106.570201
-1.875,2,106.574699
-1.875,2,106.581698
-1.875,2,106.586712
-1.875,2,106.590209
-1.875,2,106.595229
-1.875,2,106.602739
-1.875,2,106.607242
-1.875,2,106.612246
-1.875,2,106.616754
-1.875,2,106.623253
-1.875,2,106.627758
-1.875,2,106.632765
-2.875,3,106.639769
-1.875,2,106.64728
-1.875,2,106.651784
-1.875,2,106.656796
-1.875,2,106.661796
-2.5,8,106.684315
-1.875,2,106.689318
-1.875,2,106.693825
-1.875,2,106.698329
-1.875,2,106.704829
-1.875,2,106.708829
-1.875,2,106.713336
-1.875,2,106.717339
-1.875,2,106.724839
-1.875,2,106.731343
-1.875,2,106.735856
-1.875,2,106.740855
-1.875,2,106.74787
-2.5,8,106.7674
-1.875,2,106.772404
-1.875,2,106.776916
-1.875,2,106.784915
